ID,Data_Pub,Link,Titulo,Playlist,Views,Status,Aba,Local,Data_Extracao
T2tsfxj27Aw,,https://www.youtube.com/watch?v=T2tsfxj27Aw,"NOVOS IPOS NA BOLSA DE VALORES, PETZ E OIBR3 VEM FORTE, BEEF3 INSANA E MAIS NOT�CIAS!",,17000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
KV8uS4L5ObI,,https://www.youtube.com/watch?v=KV8uS4L5ObI,"MUDAN�A TOTAL NA IRB, BRADESCO FOCA NO DIGITAL, MGLU, BANCO DO BRASIL E MAIS!",,19000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
ZyXCZ0yy-Ig,,https://www.youtube.com/watch?v=ZyXCZ0yy-Ig,"L� VEM A IRB, CONSTRUTORAS VEM FORTE, VIVARA E MAIS NOT�CIAS!",,19000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
75gOu0Z7MNA,,https://www.youtube.com/watch?v=75gOu0Z7MNA,"TRETA NA LINX, COGNA VEIO FRACA, RESULTADOS DA MGLU3, C&A e mais!",,21000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
5OYOjNUohow,,https://www.youtube.com/watch?v=5OYOjNUohow,"LOUCURA NA JBS E VVAR, NOVIDADES NA OIBR3, RESULTADOS DA ITA�SA, SINQIA E MAIS!",,30000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
_ODyZz2i4tQ,,https://www.youtube.com/watch?v=_ODyZz2i4tQ,"KLABIN E SINQIA VINDO FORTE, ITA� E BBAS LIBERAM RESULTADOS E MAIS NOT�CIAS!",,28000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
guAE0LDC8LY,,https://www.youtube.com/watch?v=guAE0LDC8LY,"TENS�O NA CIELO, QUEDA NO BRADESCO, ENGIE BOMBANDO, VALE VEM COM TUDO E MAIS NOT�CIAS!",,26000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
ADVf8ShEAjs,,https://www.youtube.com/watch?v=ADVf8ShEAjs,"B3 VAI BOMBAR JHSF, LOJAS AMERICANAS, IPO DA CAIXA E MAIS!",,62000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
LkAJXK7UyVk,,https://www.youtube.com/watch?v=LkAJXK7UyVk,"INTER ARREBENTA, L� VEM A IRBR, INFLA��O VOLTOU E MAIS NOT�CIAS",,30000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
fOEC1fm9IXU,,https://www.youtube.com/watch?v=fOEC1fm9IXU,"Fraude na IRB, treta na JBS, TOTVS pode vir forte e WEG manda bem de novo! - GIRO DA BOLSA ESPECIAL!",,12000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
S9MLd_v2LOE,,https://www.youtube.com/watch?v=S9MLd_v2LOE,"TRETA FORTE NA IRB, ENGIE APRESENTA RESULTADOS, SANEPAR E MAIS NO GIRO DA BOLSA!",,21000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
VU7IYiDjLdY,,https://www.youtube.com/watch?v=VU7IYiDjLdY,"A OI COME�OU A SE MOVIMENTAR, LOCALIZA VAI PAGAR JCP, CIELO VEM A� E MAIS NOT�CIAS!",,11000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
wLFCIByFznQ,,https://www.youtube.com/watch?v=wLFCIByFznQ,"NOT�CIAS DA VIA VAREJO, DENUNCIA NA JBS, FOLLOW ON DA CENTAURO E RESULTADOS TRIMESTRAIS",,21000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
f32KGcr4-dU,,https://www.youtube.com/watch?v=f32KGcr4-dU,"RESULTADOS FRACOS, FAL�NCIA NO SETOR A�REO E MAIS NOT�CIAS! - Giro da Bolsa 48",,10000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
ijFr8FRWrXs,,https://www.youtube.com/watch?v=ijFr8FRWrXs,"IRB NEGOCIA COM RIVAIS, RESULTADOS DO BANCO INTER, LOJAS RENNER E MARFRIG!",,25000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
D5WlXdyuxO4,,https://www.youtube.com/watch?v=D5WlXdyuxO4,"PRIMEIROS RESULTADOS TRIMESTRAIS,  D�LAR EM ALTA, SELIC PODE IR A ZERO? E MAIS NOT�CIAS",,14000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
E8KMqUQ5l0A,,https://www.youtube.com/watch?v=E8KMqUQ5l0A,"TRETA NA AMBEV, RESULTADO DO BANCO DO BRASIL E VIA VAREJO",,18000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
-EoB0c_J0Vg,,https://www.youtube.com/watch?v=-EoB0c_J0Vg,"TRETA NA EMBRAER, M�S NOT�CIAS DO BRADESCO, HYPERA, VALE E MINERVA SOLTAM RESULTADOS",,12000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
t7vlM_oeILg,,https://www.youtube.com/watch?v=t7vlM_oeILg,"MUDAN�A RADICAL NA VIA VAREJO, CVC PREPARA ESTRAT�GIA E FATO RELEVANTE DA RENNER!",,21000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
z5JX8o5gAM0,,https://www.youtube.com/watch?v=z5JX8o5gAM0,"PROBLEMA NAS EMPRESAS DE SANEAMENTO, SANTOS BRASIL E RESULTADOS DA EVEN, B3, HELBOR E MRV!",,28000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
NVgR8o8ec6g,,https://www.youtube.com/watch?v=NVgR8o8ec6g,"MGLU3 CAPTA 800 MI NA CRISE, SANTOS DO BRASIL, JBS E MAIS NOT�CIAS",,11000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
kdX2-zc7inc,,https://www.youtube.com/watch?v=kdX2-zc7inc,OS BANCOS SUSPENDEREM O PAGAMENTO DE DIVIDENDOS PARA ESSE ANO,,11000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
GsHyv0Pwm4k,,https://www.youtube.com/watch?v=GsHyv0Pwm4k,"RESULTADOS DA EVEN E DA MAHLE, FATO RELEVANTE DE KLABIN, RAIL3 E MAIS NOT�CIAS - GIRO DA BOLSA #40",,5800,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
sZV0hepRsCw,,https://www.youtube.com/watch?v=sZV0hepRsCw,"Sobre Via Varejo, Vivara e mais not�cias da semana - GIRO DA BOLSA #39",,5600,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
wnFlXmD9Ijs,,https://www.youtube.com/watch?v=wnFlXmD9Ijs,"SITUA��O DA VIA VAREJO, SINQIA, SANTOS BRASIL FATO RELEVANTE, GRUPO XP E MAIS - GIRO DA BOLSA #38",,6600,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
DTX_n8ycU9I,,https://www.youtube.com/watch?v=DTX_n8ycU9I,"RESULTADOS TRIMESTRAIS DA MOVIDA, UNIDAS, BRDT3, CPFL E NOT�CIAS DA OIBR3 - Giro da Bolsa #25",,4000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
Zl-RSI7f1Qw,,https://www.youtube.com/watch?v=Zl-RSI7f1Qw,O QUE EXPLICA A RECENTE QUEDA DA BOLSA? N�O FOI O V�RUS,,4700,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
y_JzhE5Z_3U,,https://www.youtube.com/watch?v=y_JzhE5Z_3U,"RESULTADOS SANTOS BRASIL, SINQIA, BRF E OUTRAS NOT�CIAS TENSAS DESSA SEMANA - Giro da Bolsa #24",,5600,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
0fzamwZvH0k,,https://www.youtube.com/watch?v=0fzamwZvH0k,"IBOVESPA DERRETENDO 5,02% EM UM DIA. CHEGOU A HORA DE VENDER?",,6100,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
HTCVgs_vpfE,,https://www.youtube.com/watch?v=HTCVgs_vpfE,O QUE FAZER AGORA? CHEGOU A HORA DE COMPRAR A��ES?,,6400,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
meyxwKdkwNQ,,https://www.youtube.com/watch?v=meyxwKdkwNQ,CAOS NA BOLSA: CHEGOU A HORA DE VENDER TUDO?,,9300,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
YLHfgGzAJm0,,https://www.youtube.com/watch?v=YLHfgGzAJm0,A BOLSA VAI DERRETER HOJE? O QUE ESPERAR DA BOLSA DE VALORES HOJE?,,9100,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
VeVyhL8wToM,,https://www.youtube.com/watch?v=VeVyhL8wToM,"RESULTADO MAGAZINE LUIZA, CARREFOUR APOSTA ALTO, ENGIE E MAIS NOT�CIAS - Giro da Bolsa #22",,2200,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
VfjmjuEOdd8,,https://www.youtube.com/watch?v=VfjmjuEOdd8,"ALTA DE 9,22% DA WEG S� HOJE, O QUE EST� ACONTECENDO?",,2600,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
cNn1t7IkSoA,,https://www.youtube.com/watch?v=cNn1t7IkSoA,OS RESULTADOS INSANOS DO 4T2019 E MAIS NOT�CIAS - GIRO DA BOLSA #21,,3100,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
RXxVIfprprM,,https://www.youtube.com/watch?v=RXxVIfprprM,10 EMPRESAS QUE MAIS V�O PAGAR DIVIDENDOS EM 2020,,4300,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
tXcEQygjR0U,,https://www.youtube.com/watch?v=tXcEQygjR0U,URGENTE: SA�RAM OS RESULTADOS DO ITA� (4T2019),,4000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
M_GLN4uopGI,,https://www.youtube.com/watch?v=M_GLN4uopGI,"RESULTADOS DE BRADESCO, BANCO PAN, RENNER E FATO RELEVANTE DA PETROBR�S - Giro da Bolsa #20",,2700,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
jIgcwfzA_OY,,https://www.youtube.com/watch?v=jIgcwfzA_OY,"Oi m�vel pode ser dividida entre Tim e Vivo, Santander resultados, Cielo desastre e mais not�cias",,3500,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
aCTp5vxAUHg,,https://www.youtube.com/watch?v=aCTp5vxAUHg,"IBOVESPA EM ALTA, NOVOS IPOS, DIVIDENDOS DA RENNER, GUERRA DAS MAQUININHAS E MAIS NOT�CIAS",,3000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
YNif6ghCYbQ,,https://www.youtube.com/watch?v=YNif6ghCYbQ,"QUEDA NA BOLSA POR 6 DIAS SEGUIDOS, PROBLEMAS PARA OS BANC�ES E MAIS NOT�CIAS - GIRO DA BOLSA #16",,5500,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
P0Pn1Oo5ctc,,https://www.youtube.com/watch?v=P0Pn1Oo5ctc,"NOVA TAXA DA B3, CRISE GLOBAL E MAIS NOT�CIAS - GIRO DA BOLSA #15",,5800,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
hiBwiOUu-kg,,https://www.youtube.com/watch?v=hiBwiOUu-kg,"PROBLEMAS NA VVAR3, DIVIDENDOS DE ITA�SA E BRADESCO E MAIS NOT�CIAS - GIRO DA BOLSA #14",,10000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
GUSmzdtIR2E,,https://www.youtube.com/watch?v=GUSmzdtIR2E,"OIBR3 resultados do trimestre, m�xima da bolsa, VVAR3 e outras not�cias - Giro da Bolsa #13",,6700,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
x7uBCWRW1Rg,,https://www.youtube.com/watch?v=x7uBCWRW1Rg,"FLAMENGO PODE ABRIR NA BOLSA? FATO RELEVANTE WEG, ITA�, MRV E MAIS - GIRO DA BOLSA #12",,4700,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
O7IyHgEYuv0,,https://www.youtube.com/watch?v=O7IyHgEYuv0,NOVO IMPOSTO PARA QUEM INVESTE EM A��ES (DIVIDENDOS),,3200,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
lYRXtF7sZWA,,https://www.youtube.com/watch?v=lYRXtF7sZWA,"MGLU3 nova parceria,  ITUB3 multado, ABEV3 presidente renuncia e mais - Giro da Bolsa #11",,4100,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
rL96FpiKP20,,https://www.youtube.com/watch?v=rL96FpiKP20,"LULA SAIU DA CADEIA, OIBR3 ADIOU RESULTADOS, BANCO INTER EM QUEDA, ITA� E MAIS -  GIRO DA BOLSA #10",,4100,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
ISz19fS7bqM,,https://www.youtube.com/watch?v=ISz19fS7bqM,"TAESA FATO RELEVANTE, ALTA DA SUZANO, RESULTADOS DA AMBEV, KLABIN, SANTANDER - GIRO DA BOLSA #9",,5200,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
MzZ8-tuoWEY,,https://www.youtube.com/watch?v=MzZ8-tuoWEY,"RESULTADOS 3T2019 DA FLEURY, RENNER, VALE, ENBR E IPO DA C&A - GIRO DA BOLSA #8",,3100,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
eppiSQ1ROYk,,https://www.youtube.com/watch?v=eppiSQ1ROYk,"FATO RELEVANTE BANCO DO BRASIL, CIELO, MRV E JBS - GIRO DA BOLSA #7",,2800,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
ryTE4-IIN4Q,,https://www.youtube.com/watch?v=ryTE4-IIN4Q,"VIVA3 DEPOIS DO IPO, BALAN�O DO BANCO INTER, EMBRAER E BRADESCO - GIRO DA BOLSA #6",,2800,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
0IZVgPTUtM4,,https://www.youtube.com/watch?v=0IZVgPTUtM4,"QUEDA NA BOLSA? FATO RELEVANTE AREZZO, JBS, WEG E FLEURY - GIRO DA BOLSA #5",,2100,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
x9jbek2Od7Y,,https://www.youtube.com/watch?v=x9jbek2Od7Y,"QUEDA DE 6% DA GOL, IPO DE VIVARA, DESDOBRAMENTO DA SINQIA E FATO RELEVANTE BBSE3 - GIRO DA BOLSA #4",,1700,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
TOlBX1AUHFc,,https://www.youtube.com/watch?v=TOlBX1AUHFc,"FATO RELEVANTE BANCO INTER, PRIVATIZA��O DA ELETROBRAS E DIVIDENDOS DA RENNER - GIRO DA BOLSA #3",,2500,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
Uqp-VDRfNZg,,https://www.youtube.com/watch?v=Uqp-VDRfNZg,"QUEDA DE 10% DA OI, IPO DA C&A E FATO RELEVANTE DA CIELO E ENGIE - GIRO DA BOLSA #2",,3800,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
Lzo7Zrh_cWM,,https://www.youtube.com/watch?v=Lzo7Zrh_cWM,"OIBR3 FATO RELEVANTE, DESDOBRAMENTO DA SINQIA E NOVA AQUISI��O DA WEGE - GIRO DA BOLSA #1",,10000,Sucesso,Playlist: Giro da Bolsa,Desconhecido,
S5BIS_HFWIA,,https://www.youtube.com/watch?v=S5BIS_HFWIA,MINHAS 2 NOVAS A��ES BRASILEIRAS ELAS EST�O RIDICULAMENTE BARATAS,,47000,Sucesso,Playlist: Na Reta - Minha carteira p�blica,Desconhecido,
PrgCHPnObao,,https://www.youtube.com/watch?v=PrgCHPnObao, QUAIS A��ES E FUNDOS IMOBILI�RIOS EU COMPREI ESSE M�S? - NA RETA #31,,73000,Sucesso,Playlist: Na Reta - Minha carteira p�blica,Desconhecido,
qZuuRCSaWJ0,,https://www.youtube.com/watch?v=qZuuRCSaWJ0,FIQUEI MILION�RIO DE NOVO EM 2 ANOS NA CARTEIRA P�BLICA DO CANAL - Na Reta #29,,61000,Sucesso,Playlist: Na Reta - Minha carteira p�blica,Desconhecido,
x_4GRQGTpho,,https://www.youtube.com/watch?v=x_4GRQGTpho,Eu investi R$ 19.472 em a��es americanas! - Na Reta #28,,27000,Sucesso,Playlist: Na Reta - Minha carteira p�blica,Desconhecido,
m4qcgYRFPPI,,https://www.youtube.com/watch?v=m4qcgYRFPPI,"R$ 30 MIL EM FUNDOS IMOBILI�RIOS, QUAIS EU COMPREI? - Na Reta #27",,55000,Sucesso,Playlist: Na Reta - Minha carteira p�blica,Desconhecido,
kVjq2PJEsnI,,https://www.youtube.com/watch?v=kVjq2PJEsnI, O QUE EU VOU FAZER COM OS MEUS BITCOINS? ONDE EU INVESTI ESSE M�S? - Na Reta #26,,23000,Sucesso,Playlist: Na Reta - Minha carteira p�blica,Desconhecido,
5uDB0LIEURs,,https://www.youtube.com/watch?v=5uDB0LIEURs,INVESTI EM UMA NOVA CRIPTOMOEDA & EM UM CDB QUE RENDE 1% A.M - Na Reta #26,,36000,Sucesso,Playlist: Na Reta - Minha carteira p�blica,Desconhecido,
6UJoG-6guqc,,https://www.youtube.com/watch?v=6UJoG-6guqc,"INVESTI R$ 50.300 EM ABRIL, QUAIS A��ES EU COMPREI? - Na Reta #25",,19000,Sucesso,Playlist: Na Reta - Minha carteira p�blica,Desconhecido,
W54AIOYttRY,,https://www.youtube.com/watch?v=W54AIOYttRY,Na Reta #24 - QUAIS A��ES EU COMPREI EM MAR�O? INVESTI R$49.810.72 ESSE M�S!,,44000,Sucesso,Playlist: Na Reta - Minha carteira p�blica,Desconhecido,
_27ab7oEeB0,,https://www.youtube.com/watch?v=_27ab7oEeB0,NA RETA #23 - ONDE EU INVESTI R$ 30.000 EM JANEIRO DE 2021? l MINHA CARTEIRA,,22000,Sucesso,Playlist: Na Reta - Minha carteira p�blica,Desconhecido,
G3L-Nz3Hw5Y,,https://www.youtube.com/watch?v=G3L-Nz3Hw5Y,NA RETA #22 - QUANTO EU RECEBI DE DIVIDENDOS EM 2020 E QUAL FOI A VALORIZA��O DA NOSSA CARTEIRA?,,14000,Sucesso,Playlist: Na Reta - Minha carteira p�blica,Desconhecido,
CPALKITjeuM,,https://www.youtube.com/watch?v=CPALKITjeuM,NA RETA #21 - COMO EST� A RENTABILIDADE DA MINHA CARTEIRA?,,20000,Sucesso,Playlist: Na Reta - Minha carteira p�blica,Desconhecido,
XZmdauZNivI,,https://www.youtube.com/watch?v=XZmdauZNivI,Como ter um ano de 2026 rico e pr�spero?,,141707,Sucesso,Videos,Desconhecido,
sP9kmZh11dQ,,https://www.youtube.com/watch?v=sP9kmZh11dQ,O guia simples e sujo para analisar a��es,,95331,Sucesso,Videos,Desconhecido,
5I7slt4c1Yg,,https://www.youtube.com/watch?v=5I7slt4c1Yg,3 low-risk investments for those looking to take money out of Brazil,,126392,Sucesso,Videos,Desconhecido,
8okMGH0pD5I,,https://www.youtube.com/watch?v=8okMGH0pD5I,Banco Master vai quebrar? E quem investiu em CDBs?,,227529,Sucesso,Videos,Desconhecido,
-dNNcyKksnY,,https://www.youtube.com/watch?v=-dNNcyKksnY,Donald Trump e o acordo de Mar-a-lago: O FIM DO PADR�O D�LAR,,157227,Sucesso,Videos,Desconhecido,
hH346G1mPv4,,https://www.youtube.com/watch?v=hH346G1mPv4,11 anos de dicas sobre empresas sem enrola��o em 2h,,144027,Sucesso,Videos,Desconhecido,
5TbuF4744R8,,https://www.youtube.com/watch?v=5TbuF4744R8,Banqueiros se reuniram para controlar o d�lar e VOC�,,75330,Sucesso,Videos,Desconhecido,
TnIeiZYyuCc,,https://www.youtube.com/watch?v=TnIeiZYyuCc,chegou a hora de VENDER TUDO e comprar d�lar?,,120409,Sucesso,Videos,Desconhecido,
DNeTfxQ3Q5Y,,https://www.youtube.com/watch?v=DNeTfxQ3Q5Y,Ningu�m mais vai comprar casa? Mudan�as no financiamento de im�veis!,,146727,Sucesso,Videos,Desconhecido,
gdhhd1ygCAg,,https://www.youtube.com/watch?v=gdhhd1ygCAg,"A �ltima vez que eu vi meu pai, obrigado a voc�s",,118632,Sucesso,Videos,Desconhecido,
abIXT_F5qo0,,https://www.youtube.com/watch?v=abIXT_F5qo0,As 5 formas de enriquecer mesmo sendo BURRO,,83960,Sucesso,Videos,Desconhecido,
l4S1M-g80HI,,https://www.youtube.com/watch?v=l4S1M-g80HI,O que acontece se n�o declarar investimentos no Imposto de Renda? Testei na PR�TICA!,,191749,Sucesso,Videos,Desconhecido,
Y6jnATF9vBE,,https://www.youtube.com/watch?v=Y6jnATF9vBE,Voc� s� Precisa de 1 m�s pra Mudar de Vida.,,189835,Sucesso,Videos,Desconhecido,
ET7hoOIVWRo,,https://www.youtube.com/watch?v=ET7hoOIVWRo,O cara paciente � simplesmente INVENC�VEL!,,100920,Sucesso,Videos,Desconhecido,
r6g_Jgs_vj4,,https://www.youtube.com/watch?v=r6g_Jgs_vj4,Como eu consegui R$ 5.910 de RENDA todos os meses?,,170855,Sucesso,Videos,Desconhecido,
UcZEWZo9oq0,,https://www.youtube.com/watch?v=UcZEWZo9oq0, A VERDADE: Vale a pena investir em D�LAR?,,82801,Sucesso,Videos,Desconhecido,
0euKiWbce3A,,https://www.youtube.com/watch?v=0euKiWbce3A,Quanto dinheiro voc� precisa para viver de renda e NUNCA mais trabalhar?,,277614,Sucesso,Videos,Desconhecido,
UGTAcLSx1hA,,https://www.youtube.com/watch?v=UGTAcLSx1hA,Por que a POL�TICA interfere na bolsa de valores?,,24883,Sucesso,Videos,Desconhecido,
nEUyepoDM94,,https://www.youtube.com/watch?v=nEUyepoDM94,4 dicas para atingir R$ 100 mil em POUCO TEMPO!,,866877,Sucesso,Videos,Desconhecido,
zZUl4mDDziU,,https://www.youtube.com/watch?v=zZUl4mDDziU,Como ficar RICO mesmo GANHANDO POUCO? (a hist�ria real do zelador que ficou milion�rio),,41095,Sucesso,Videos,Desconhecido,
LNoXYMP-vF8,,https://www.youtube.com/watch?v=LNoXYMP-vF8,Como ganhar dinheiro com im�veis come�ando com pouco [Tutorial],,43277,Sucesso,Videos,Desconhecido,
cMc3fjdOOvQ,,https://www.youtube.com/watch?v=cMc3fjdOOvQ, OS 5 MAIORES ERROS DOS PEQUENOS EMPRES�RIOS!,,72126,Sucesso,Videos,Desconhecido,
PY123yB5uKs,,https://www.youtube.com/watch?v=PY123yB5uKs,COMO RECEBER R$ 300 POR M�S SEM TRABALHAR?,,302636,Sucesso,Videos,Desconhecido,
sRZXv9PjbQg,,https://www.youtube.com/watch?v=sRZXv9PjbQg, RETROSPECTIVA 2023: os principais acontecimentos da BOLSA DE VALORES!,,16916,Sucesso,Videos,Desconhecido,
0qUPN7jygbY,,https://www.youtube.com/watch?v=0qUPN7jygbY,VALE A PENA JOGAR NA MEGA DA VIRADA?,,68830,Sucesso,Videos,Desconhecido,
qUF5cy59YMU,,https://www.youtube.com/watch?v=qUF5cy59YMU,Taxa SELIC pode cair? Come�ou a burrice na bolsa!,,155385,Sucesso,Videos,Desconhecido,
OtPhGWqS0t4,,https://www.youtube.com/watch?v=OtPhGWqS0t4,Onde eu investiria meus PRIMEIROS R$ 2 MIL hoje?,,57191,Sucesso,Videos,Desconhecido,
-t7emHD3nIg,,https://www.youtube.com/watch?v=-t7emHD3nIg,Como eu fiz amizade com PESSOAS RICAS e poderosas,,49588,Sucesso,Videos,Desconhecido,
nffO957GGm4,,https://www.youtube.com/watch?v=nffO957GGm4,Dando R$ 10.000 para Estranhos no Shopping - Veja as Rea��es Incr�veis!,,54079,Sucesso,Videos,Desconhecido,
ZIXtqs1aNJQ,,https://www.youtube.com/watch?v=ZIXtqs1aNJQ, Por que a Bolsa de Valores disparou hoje? Alta absurda!,,80563,Sucesso,Videos,Desconhecido,
PmA4gmwnn54,,https://www.youtube.com/watch?v=PmA4gmwnn54,COMO INVESTIR E GANHAR DINHEIRO COM SMALL CAPS,,47020,Sucesso,Videos,Desconhecido,
AoRlBc4A0eg,,https://www.youtube.com/watch?v=AoRlBc4A0eg,A DURA VERDADE SOBRE INVESTIR NOS EUA!,,176049,Sucesso,Videos,Desconhecido,
ArInQUsEc7s,,https://www.youtube.com/watch?v=ArInQUsEc7s,COMO FICAR MILION�RIO SE VOC� J� EST� VELHO PARA ISSO?,,131018,Sucesso,Videos,Desconhecido,
-op5y7C34EM,,https://www.youtube.com/watch?v=-op5y7C34EM,3 dicas para juntar seus primeiros R$ 100 mil (sem abrir m�o da sua vida),,393682,Sucesso,Videos,Desconhecido,
Fzl-eT8twa8,,https://www.youtube.com/watch?v=Fzl-eT8twa8,A pipoca super premium � simplesmente MARAVILHOSA!,,11887,Sucesso,Videos,Desconhecido,
K-VHkK7v7Es,,https://www.youtube.com/watch?v=K-VHkK7v7Es,"PETROBRAS PAGA DIVIDENDOS E DERRUBA PRE�O DA GASOLINA, OI TEM PREJU�ZO IMENSO E LOCALIZA EM APUROS",,59417,Sucesso,Videos,Desconhecido,
z4ZHNufJbYw,,https://www.youtube.com/watch?v=z4ZHNufJbYw,"Investimentos para MAIORES DE 40, o que fazer?",,105893,Sucesso,Videos,Desconhecido,
psqK5hT17P8,,https://www.youtube.com/watch?v=psqK5hT17P8, RENDA PASSIVA: Como eu ganho R$ 5.520 por m�s sem fazer nada?,,80468,Sucesso,Videos,Desconhecido,
gEdmk1KEnq8,,https://www.youtube.com/watch?v=gEdmk1KEnq8,A intelig�ncia artificial vai nos arruinar?,,6425,Sucesso,Videos,Desconhecido,
Uht-dK2xd0Q,,https://www.youtube.com/watch?v=Uht-dK2xd0Q," URGENTE: NOVO IMPOSTO SOBRE INVESTIMENTOS INTERNACIONAIS, E AGORA?",,71847,Sucesso,Videos,Desconhecido,
7WO9CoymQI4,,https://www.youtube.com/watch?v=7WO9CoymQI4,Como atingir R$ 80 mil por m�s de renda come�ando com R$ 400?,,295783,Sucesso,Videos,Desconhecido,
C9KCraJPpb4,,https://www.youtube.com/watch?v=C9KCraJPpb4,Qual � o melhor investimento da atualidade? (2023),,88824,Sucesso,Videos,Desconhecido,
6Ykhot-x3UY,,https://www.youtube.com/watch?v=6Ykhot-x3UY,Voc� contrata gente de esquerda?,,37016,Sucesso,Videos,Desconhecido,
87C0LeX-zvk,,https://www.youtube.com/watch?v=87C0LeX-zvk,3 a��es que podem te deixar RICO!,,110283,Sucesso,Videos,Desconhecido,
49qN6OBcjJs,,https://www.youtube.com/watch?v=49qN6OBcjJs,Como se APOSENTAR ganhando R$ 5 mil por m�s em 10 ANOS?,,146031,Sucesso,Videos,Desconhecido,
6vDcgTlMRX4,,https://www.youtube.com/watch?v=6vDcgTlMRX4,"IBOVESPA EM QUEDA LIVRE, ESTADOS UNIDOS EM APUROS, RESULTADOS FRACOS DO 4T22!",,64949,Sucesso,Videos,Desconhecido,
QA6w1o0t5as,,https://www.youtube.com/watch?v=QA6w1o0t5as,Voc� conhece a hist�ria do menino que perdeu 1 real?,,17096,Sucesso,Videos,Desconhecido,
YJPOVoUuzWA,,https://www.youtube.com/watch?v=YJPOVoUuzWA,O pior ERRO da SUA CARTEIRA DE INVESTIMENTOS!,,114138,Sucesso,Videos,Desconhecido,
AdxOee_aik4,,https://www.youtube.com/watch?v=AdxOee_aik4,COMO APRENDER A INVESTIR SOZINHO SEM FAZER CURSO?,,237747,Sucesso,Videos,Desconhecido,
hsLEuumyWI4,,https://www.youtube.com/watch?v=hsLEuumyWI4,Brasil e Argentina v�o ter a mesma moeda?,,27224,Sucesso,Videos,Desconhecido,
QQxuzM3KuNE,,https://www.youtube.com/watch?v=QQxuzM3KuNE,Como dolorizar a sua carteira aqui do Brasil?,,8653,Sucesso,Videos,Desconhecido,
EWVAn3dFhwY,,https://www.youtube.com/watch?v=EWVAn3dFhwY,N�o invista por outras pessoas!,,21173,Sucesso,Videos,Desconhecido,
z1L_o8XothI,,https://www.youtube.com/watch?v=z1L_o8XothI,A incr�vel M�GICA dos DIVIDENDOS!,,84856,Sucesso,Videos,Desconhecido,
_Ivenv2CR3c,,https://www.youtube.com/watch?v=_Ivenv2CR3c,O trade da presid�ncia da rep�blica,,15463,Sucesso,Videos,Desconhecido,
